ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
NR_075161	NR_075161	[Haemophilus] ducreyi 35000HP						genus			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;[Haemophilus]_ducreyi
NR_075159	NR_075159	Bacillus anthracis str. Ames						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus_anthracis
NR_075156	NR_075156	Enterococcus faecalis V583						species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_faecalis
NR_075155	NR_075155	Coxiella burnetii RSA 493						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;Coxiella_burnetii
NR_075153	NR_075153	Buchnera aphidicola str. Bp (Baizongia pistaciae)						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera_aphidicola
NR_075151	NR_075151	Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130						species			materialSample	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira;Leptospira_interrogans
NR_075150	NR_075150	Leifsonia xyli subsp. xyli str. CTCB07						species			materialSample	Bacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Leifsonia;Leifsonia_xyli
NR_075149	NR_075149	Vibrio vulnificus CMCP6						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_vulnificus
NR_075148	NR_075148	Clostridium tetani E88						species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_tetani
NR_075146	NR_075146	Porphyromonas gingivalis W83						species			materialSample	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas_gingivalis
NR_075145	NR_075145	Pseudomonas putida KT2440						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_putida
NR_075144	NR_075144	Mycoplasma gallisepticum str. R(low)						species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasma;Mycoplasma_gallisepticum
NR_075141	NR_075141	Bifidobacterium longum NCC2705						species			materialSample	Bacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_longum
NR_075139	NR_075139	Streptococcus mutans UA159						species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_mutans
NR_075138	NR_075138	Xanthomonas oryzae pv. oryzae KACC 10331						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas_oryzae
NR_075137	NR_075137	Buchnera aphidicola str. Sg (Schizaphis graminum)						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera_aphidicola
NR_075136	NR_075136	Leptospira interrogans serovar Lai str. 56601						species			materialSample	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira;Leptospira_interrogans
NR_075134	NR_075134	Yersinia pestis KIM10+						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia_pestis
NR_075130	NR_075130	Xanthomonas citri pv. citri str. 306						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas_citri
NR_075123	NR_075123	Streptococcus pneumoniae R6						species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_pneumoniae
NR_075119	NR_075119	Shigella flexneri 2a str. 301						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella_flexneri
NR_075118	NR_075118	Caulobacter vibrioides CB15						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter_vibrioides
NR_075116	NR_075116	Pseudomonas aeruginosa PAO1						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_aeruginosa
NR_075115	NR_075115	Vibrio cholerae O1 biovar El Tor str. N16961						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_cholerae
NR_075114	NR_075114	Xylella fastidiosa 9a5c						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xylella;Xylella_fastidiosa
NR_075111	NR_075111	Chlamydia pneumoniae CWL029						species			materialSample	Bacteria;Chlamydiae;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia_pneumoniae
NR_075110	NR_075110	Chlamydia trachomatis D/UW-3/CX						species			materialSample	Bacteria;Chlamydiae;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia_trachomatis
NR_075103	NR_075103	Helicobacter pylori 26695						species			materialSample	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter_pylori
NR_121912	NR_121912	Yersinia similis Sprague et al. 2008			TYPE	LMG:23763		species	Germany		materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia_similis
NR_121908	NR_121908	Sulfurospirillum multivorans DSM 12446			TYPE	DSM:12446		species			materialSample	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;Sulfurospirillum_multivorans
NR_121907	NR_121907	Stenotrophomonas rhizophila Wolf et al. 2002			TYPE	DSM:14405		species	Germany	Rostock	materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas_rhizophila
NR_121906	NR_121906	Spiroplasma sabaudiense Ar-1343			TYPE	ATCC:43303		species			materialSample	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma_sabaudiense
NR_121905	NR_121905	Spiroplasma mirum ATCC 29335			TYPE	ATCC:29335		species			materialSample	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma_mirum
NR_121904	NR_121904	Spiroplasma culicicola AES-1			TYPE	ATCC:35112		species			materialSample	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma_culicicola
NR_121903	NR_121903	Sphingomonas sanxanigenens Huang et al. 2009			TYPE	DSM:19645		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sanxanigenens
NR_121902	NR_121902	Snodgrassella alvi wkB2			TYPE	ATCC:BAA-2449		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Snodgrassella;Snodgrassella_alvi
NR_121899	NR_121899	Roseibacterium elongatum Suzuki et al. 2006			TYPE	DSM:19469		species	Australia		materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseibacterium;Roseibacterium_elongatum
NR_121896	NR_121896	Paenibacillus sabinae Ma et al. 2007			TYPE	DSM:17841		species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus_sabinae
NR_121893	NR_121893	Mycoplasma bovoculi M165/69			TYPE	ATCC:29104		species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasma;Mycoplasma_bovoculi
NR_121891	NR_121891	Legionella oakridgensis Orrison et al. 1983			TYPE	DSM:21215		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella_oakridgensis
NR_121890	NR_121890	Lacticaseibacillus paracasei (Collins et al. 1989) Zheng et al. 2020				CGMCC:4691		species	China	Inner Mongolia	materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus_paracasei
NR_121889	NR_121889	Kutzneria albida (Furumai et al. 1968) Stackebrandt et al. 1994			TYPE	DSM:43870		species			materialSample	Bacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Kutzneria;Kutzneria_albida
NR_121885	NR_121885	Gilliamella apicola Kwong and Moran 2013			TYPE	ATCC:BAA-2448		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Gilliamella;Gilliamella_apicola
NR_121883	NR_121883	Peptoclostridium acidaminophilum (Zindel et al. 1989) Galperin et al. 2016			TYPE	DSM:3953		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptoclostridium;Peptoclostridium_acidaminophilum
NR_121881	NR_121881	Dyella jiangningensis Zhao et al. 2013	31.7833	118.7500	TYPE	DSM:26119		species	China	Nanjing	materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella_jiangningensis
NR_121879	NR_121879	Desulfurella acetivorans Bonch-Osmolovskaya et al. 1993	54.50	159.97	TYPE	DSM:5264		species	Russia	Uron volcano, Kamchatcka peninsula	materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;Desulfurella;Desulfurella_acetivorans
NR_121878	NR_121878	Dehalobacter restrictus Holliger et al. 1998			TYPE	DSM:9455		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Dehalobacter;Dehalobacter_restrictus
NR_121877	NR_121877	Corynebacterium vitaeruminis DSM 20294			TYPE	DSM:20294		species			materialSample	Bacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_vitaeruminis
NR_121876	NR_121876	Corynebacterium glyciniphilum AJ 3170			TYPE	DSM:45794		species			materialSample	Bacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_glyciniphilum
NR_121874	NR_121874	Corynebacterium casei LMG S-19264			TYPE	LMG:S-19264		species			materialSample	Bacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_casei
NR_121867	NR_121867	Borrelia coriaceae Johnson et al. 1987			TYPE	ATCC:43381		species	USA		materialSample	Bacteria;Spirochaetes;Spirochaetales;Borreliaceae;Borrelia;Borrelia_coriaceae
NR_121865	NR_121865	Bordetella holmesii ATCC 51541			TYPE	ATCC:51541		species	USA		materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella_holmesii
NR_121863	NR_121863	Barnesiella viscericola Sakamoto et al. 2007			TYPE	DSM:18177		species			materialSample	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella_viscericola
NR_121861	NR_121861	Advenella mimigardefordensis DPN7			TYPE	DSM:17166		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Advenella_mimigardefordensis
NR_121857	NR_121857	Maridesulfovibrio hydrothermalis AM13 = DSM 14728			TYPE	DSM:14728		species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio;Maridesulfovibrio_hydrothermalis
NR_121851	NR_121851	candidate division SR1 bacterium RAAC1_SR1_1	39.53	-107.78				phylum	USA	Rifle, CO	materialSample	Bacteria;Candidatus Absconditabacteria;unclassified Candidatus Absconditabacteria;candidate_division
NR_121850	NR_121850	Hyphomicrobium nitrativorans NL23			TYPE	LMG:27277		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium_nitrativorans
NR_121847	NR_121847	Bacillus toyonensis BCT-7112			TYPE	NCIMB:14858		species	Japan	Izu, Shizuoka Prefecture	materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus_toyonensis
NR_121846	NR_121846	Mycobacterium kansasii ATCC 12478			TYPE	ATCC:12478		species			materialSample	Bacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium_kansasii
NR_121844	NR_121844	Leisingera methylohalidivorans DSM 14336	38.80	-77.03	TYPE	DSM:14336		species	USA		materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Leisingera;Leisingera_methylohalidivorans
NR_121842	NR_121842	"Clostridium autoethanogenum" Abrini et al. 1994			TYPE	DSM:10061		genus	Belgium		materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;"Clostridium_autoethanogenum"
NR_121841	NR_121841	Clostridium saccharobutylicum Keis et al. 2001			TYPE	DSM:13864		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_saccharobutylicum
NR_121840	NR_121840	Vibrio alginolyticus (Miyamoto et al. 1961) Sakazaki 1968			TYPE	NBRC:15630		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_alginolyticus
NR_121839	NR_121839	Spiroplasma apis Mouches et al. 1984			TYPE	ATCC:33834		species			materialSample	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma_apis
NR_121837	NR_121837	Paracoccus aminophilus Urakami et al. 1990			TYPE	JCM:7686		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus_aminophilus
NR_121834	NR_121834	Vibrio campbellii (Baumann et al. 1971) Baumann et al. 1981			TYPE	ATCC:BAA-1116		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_campbellii
NR_121832	NR_121832	Desulfovibrio gigas Le Gall 1963			TYPE	DSM:1382		species	France	Etang de Berre	materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio_gigas
NR_121831	NR_121831	Corynebacterium argentoratense Riegel et al. 1995			TYPE	DSM:44202		species			materialSample	Bacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_argentoratense
NR_121830	NR_121830	Actinoplanes friuliensis DSM 7358			TYPE	DSM:7358		species			materialSample	Bacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes_friuliensis
NR_121829	NR_121829	Serratia liquefaciens (Grimes and Hennerty 1931) Bascomb et al. 1971			TYPE	ATCC:27592		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia_liquefaciens
NR_121827	NR_121827	Spiroplasma diminutum CUAS-1			TYPE	ATCC:49235		species			materialSample	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma_diminutum
NR_121826	NR_121826	Spiroplasma taiwanense CT-1			TYPE	ATCC:43302		species			materialSample	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma_taiwanense
NR_121822	NR_121822	Corynebacterium maris Ben-Dov et al. 2009			TYPE	DSM:45190		species			materialSample	Bacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_maris
NR_121816	NR_121816	Methylophaga frappieri Villeneuve et al. 2013			TYPE	DSM:25690		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga;Methylophaga_frappieri
NR_121813	NR_121813	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311			TYPE	DSM:2245B		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Syntrophomonadaceae;Syntrophomonas;Syntrophomonas_wolfei
NR_121812	NR_121812	Clostridium perfringens ATCC 13124			TYPE	ATCC:13124		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_perfringens
NR_121811	NR_121811	Adlercreutzia equolifaciens DSM 19450			TYPE			species			materialSample	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;Adlercreutzia_equolifaciens
NR_121810	NR_121810	Sulfuricella denitrificans skB26			TYPE	DSM:22764		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuricella;Sulfuricella_denitrificans
NR_121805	NR_121805	"Sulfurimonas gotlandica" Grote et al. 2012	57.19	20.03	TYPE	DSM:19862		genus			materialSample	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Thiovulaceae;Sulfurimonas;"Sulfurimonas_gotlandica"
NR_121804	NR_121804	Mycoplasma hyopneumoniae J			TYPE	ATCC:25934		species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasma;Mycoplasma_hyopneumoniae
NR_121803	NR_121803	Neisseria sicca ATCC 29256			TYPE	ATCC:29256		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria_sicca
NR_121802	NR_121802	Neisseria cinerea (von Lingelsheim 1906) Murray 1939			TYPE	ATCC:14685		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria_cinerea
NR_121801	NR_121801	[Bacteroides] pectinophilus			TYPE	ATCC:43243		order			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;[Bacteroides]_pectinophilus
NR_121799	NR_121799	Congregibacter litoralis KT71			TYPE	DSM:17192		species	Germany		materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Congregibacter;Congregibacter_litoralis
NR_103914	NR_103914	Chthonomonas calidirosea T49			TYPE	DSM:23976		species			materialSample	Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;Chthonomonas_calidirosea
NR_103912	NR_103912	Spiribacter salinus M19-40			TYPE			species	Spain		materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Spiribacter;Spiribacter_salinus
NR_103907	NR_103907	Streptomyces fulvissimus DSM 40593			TYPE	DSMZ:DSM 40593		species			materialSample	Bacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_fulvissimus
NR_103906	NR_103906	Spiroplasma syrphidicola EA-1			TYPE	ATCC:33826		species			materialSample	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma_syrphidicola
NR_103905	NR_103905	Spiroplasma chrysopicola DF-1			TYPE	ATCC:43209		species			materialSample	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma_chrysopicola
NR_103903	NR_103903	Streptococcus cristatus AS 1.3089			TYPE			species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_cristatus
NR_103899	NR_103899	Desulfoscipio gibsoniae DSM 7213	51.2519	7.4520	TYPE	DSMZ:DSM 7213		species	Germany		materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Desulfallaceae;Desulfoscipio;Desulfoscipio_gibsoniae
NR_103895	NR_103895	Brucella suis 1330			TYPE			species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;Brucella_suis
NR_103894	NR_103894	Pseudomonas stutzeri ATCC 17588 = LMG 11199			TYPE	CGMCC:1.1803		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_stutzeri
NR_103888	NR_103888	Mycoplasma leachii PG50			TYPE			species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasma;Mycoplasma_leachii
NR_103434	NR_103434	Thermomicrobium roseum DSM 5159			TYPE	DSMZ:DSM5159		species			materialSample	Bacteria;Chloroflexi;Thermomicrobiales;Thermomicrobiaceae;Thermomicrobium;Thermomicrobium_roseum
NR_103432	NR_103432	Pelagibacterium halotolerans B2			TYPE	CGMCC:1.7692		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Pelagibacterium;Pelagibacterium_halotolerans
NR_103422	NR_103422	Acetobacter pasteurianus IFO 3283-01						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter_pasteurianus
NR_103419	NR_103419	Ruminococcus champanellensis 18P13 = JCM 17042			TYPE			species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus_champanellensis
NR_103414	NR_103414	Mesotoga prima MesG1.Ag.4.2			TYPE			species			materialSample	Bacteria;Thermotogae;Kosmotogales;Kosmotogaceae;Mesotoga;Mesotoga_prima
NR_103413	NR_103413	Acetivibrio clariflavus DSM 19732	35.34	139.49	TYPE	DSMZ:DSM 19732		species	Japan		materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Acetivibrio;Acetivibrio_clariflavus
NR_103405	NR_103405	Megasphaera elsdenii DSM 20460			TYPE			species			materialSample	Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;Megasphaera_elsdenii
NR_103400	NR_103400	Sulfurospirillum barnesii SES-3	39.6197	-118.9459	TYPE			species	USA	Massie Slough, NV	materialSample	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;Sulfurospirillum_barnesii
NR_103399	NR_103399	Spirochaeta africana DSM 8902	-1.9447	36.2522	TYPE	DSMZ:DSM 8902		species	Kenya	Lake Magadi	materialSample	Bacteria;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta_africana
NR_103397	NR_103397	Acetomicrobium mobile DSM 13181	-33.51	-56.89	TYPE	DSMZ:DSM 13181		species	Uruguay		materialSample	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;Acetomicrobium_mobile
NR_103396	NR_103396	Thiocystis violascens DSM 198			TYPE	DSMZ:DSM 198		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocystis;Thiocystis_violascens
NR_103394	NR_103394	Thermosipho melanesiensis BI429			TYPE			species			materialSample	Bacteria;Thermotogae;Thermotogales;Fervidobacteriaceae;Thermosipho;Thermosipho_melanesiensis
NR_103388	NR_103388	Lancefieldella parvulum DSM 20469			TYPE	DSM:20469		species			materialSample	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Lancefieldella;Lancefieldella_parvulum
NR_103386	NR_103386	Lactococcus garvieae ATCC 49156			TYPE			species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus_garvieae
NR_103384	NR_103384	Alistipes finegoldii DSM 17242			TYPE	DSMZ:DSM 17242		species			materialSample	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes_finegoldii
NR_103383	NR_103383	Sphaerochaeta pleomorpha str. Grapes	42.697	-84.379	TYPE			species	USA	Michigan	materialSample	Bacteria;Spirochaetes;Spirochaetales;Sphaerochaetaceae;Sphaerochaeta;Sphaerochaeta_pleomorpha
NR_103379	NR_103379	Chlamydia pecorum E58			TYPE	ATCC:VR-628		species			materialSample	Bacteria;Chlamydiae;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia_pecorum
NR_103378	NR_103378	Chlamydia psittaci 6BC			TYPE			species			materialSample	Bacteria;Chlamydiae;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia_psittaci
NR_103377	NR_103377	Gordonibacter pamelaeae 7-10-1-b			TYPE			species			materialSample	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter;Gordonibacter_pamelaeae
NR_103375	NR_103375	Bernardetia litoralis DSM 6794	32.840	-117.258	TYPE	DSMZ:DSM 6794		species	USA	La Jolla, CA	materialSample	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Bernardetiaceae;Bernardetia;Bernardetia_litoralis
NR_103374	NR_103374	Aequorivita sublithincola DSM 14238	-68.582	77.966	TYPE	DSMZ:DSM 14238		species	Antarctica	Vestfold Hills	materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aequorivita;Aequorivita_sublithincola
NR_103371	NR_103371	Borrelia hermsii DAH			reference material of Borrelia hermsii			species			materialSample	Bacteria;Spirochaetes;Spirochaetales;Borreliaceae;Borrelia;Borrelia_hermsii
NR_103369	NR_103369	Thermoanaerobacter pseudethanolicus ATCC 33223			TYPE			species			materialSample	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;Thermoanaerobacter_pseudethanolicus
NR_103368	NR_103368	Ornithobacterium rhinotracheale DSM 15997			TYPE	DSMZ:DSM 15997		species	United Kingdom		materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Ornithobacterium;Ornithobacterium_rhinotracheale
NR_103367	NR_103367	Borreliella bissettii DN127			TYPE			species	USA	California	materialSample	Bacteria;Spirochaetes;Spirochaetales;Borreliaceae;Borreliella;Borreliella_bissettii
NR_103366	NR_103366	Mycoplasmopsis bovis PG45			TYPE	ATCC:25523		species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis_bovis
NR_103365	NR_103365	Mycoplasmopsis fermentans JER						species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis_fermentans
NR_103358	NR_103358	Thermoanaerobacterium xylanolyticum LX-11	44.7532	-110.7227	TYPE			species	USA		materialSample	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;Thermoanaerobacterium;Thermoanaerobacterium_xylanolyticum
NR_103357	NR_103357	Syntrophothermus lipocalidus DSM 12680			TYPE			species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Syntrophomonadaceae;Syntrophothermus;Syntrophothermus_lipocalidus
NR_103352	NR_103352	Cytophaga hutchinsonii ATCC 33406			TYPE	ATCC:33406		species			materialSample	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;Cytophaga_hutchinsonii
NR_103351	NR_103351	Alistipes shahii WAL 8301			TYPE			species			materialSample	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes_shahii
