ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
NR_103128	NR_103128	Ruminococcus champanellensis Chassard et al. 2012			TYPE	JCM:17042		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus_champanellensis
NR_103126	NR_103126	Prevotella ruminicola (Bryant et al. 1958) Shah and Collins 1990 emend. Avgustin et al. 1997			TYPE	ATCC:19189		species			materialSample	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella_ruminicola
NR_103124	NR_103124	Prevotella melaninogenica (Oliver and Wherry 1921) Shah and Collins 1990 emend. Hahnke et al. 2016			TYPE	ATCC:25845		species			materialSample	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella_melaninogenica
NR_103123	NR_103123	Roseobacter denitrificans Shiba 1991			TYPE	ATCC:33942		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;Roseobacter_denitrificans
NR_103121	NR_103121	Octadecabacter antarcticus Gosink et al. 1998 emend. Billerbeck et al. 2015	-77.88	166.58	TYPE	CIP:106731		species	Antarctica	McMurdo Sound	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter;Octadecabacter_antarcticus
NR_103120	NR_103120	Ketogulonicigenium vulgare Urbance et al. 2001						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ketogulonicigenium;Ketogulonicigenium_vulgare
NR_103118	NR_103118	Alistipes shahii Song et al. 2006 emend. Hahnke et al. 2016			TYPE	CCUG:48947		species			materialSample	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes_shahii
NR_103114	NR_103114	Acidovorax avenae subsp. avenae (Manns 1909) Willems et al. 1992			TYPE	ATCC:19860		species	USA		materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae
NR_103110	NR_103110	Cupriavidus necator Makkar and Casida 1987			TYPE	ATCC:43291		species	USA	University Park, PA	materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus_necator
NR_103109	NR_103109	Belliella baltica Brettar et al. 2004 emend. Hahnke et al. 2016			TYPE	DSM:15883		species			materialSample	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Belliella;Belliella_baltica
NR_103108	NR_103108	Paraburkholderia phytofirmans (Sessitsch et al. 2005) Sawana et al. 2015			TYPE	CCUG:49060		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia_phytofirmans
NR_103103	NR_103103	Burkholderia lata Vanlaere et al. 2009			TYPE			species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia_lata
NR_103100	NR_103100	Mycoplasmopsis bovis (Hale et al. 1962) Gupta et al. 2018			TYPE	ATCC:25523		species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis_bovis
NR_103099	NR_103099	Mycetohabitans rhizoxinica (Partida-Martinez et al. 2007) Estrada-de Los Santos et al. 2018			TYPE	DSM:19002		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Mycetohabitans;Mycetohabitans_rhizoxinica
NR_103098	NR_103098	Thalassolituus oleivorans Yakimov et al. 2004			TYPE			species	Italy:Sicily, Milazzo harbour		materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Thalassolituus;Thalassolituus_oleivorans
NR_103096	NR_103096	Lacrimispora saccharolytica (Murray et al. 1982) Haas and Blanchard 2020			TYPE	ATCC:35040		species	Canada		materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora_saccharolytica
NR_103095	NR_103095	Mycoplasma hyorhinis						species	China		materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasma;Mycoplasma_hyorhinis
NR_103094	NR_103094	Methylotenera mobilis Kalyuzhnaya et al. 2006			TYPE	DSM:17540		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylotenera;Methylotenera_mobilis
NR_103089	NR_103089	Cytophaga hutchinsonii Winogradsky 1929 (Approved Lists 1980) emend. Hahnke et al. 2016			TYPE	ATCC:33406		species			materialSample	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;Cytophaga_hutchinsonii
NR_103081	NR_103081	"Cronobacter turicensis" Iversen et al. 2007			TYPE	LMG:23827		genus			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;"Cronobacter_turicensis"
NR_103080	NR_103080	"Pseudomonas entomophila" Vodovar et al. 2005			TYPE	CCUG:61470		genus			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;"Pseudomonas_entomophila"
NR_103079	NR_103079	Pseudomonas denitrificans (nom. rej.)				ATCC:13867		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_denitrificans
NR_103077	NR_103077	Clostridium cellulovorans Sleat et al. 1985			TYPE	ATCC:35296		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_cellulovorans
NR_103076	NR_103076	"Acinetobacter oleivorans" Kang et al. 2011			TYPE	KCTC:23045		genus			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;"Acinetobacter_oleivorans"
NR_103071	NR_103071	Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu						species			materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium;unclassified Blattabacterium;Blattabacterium_sp.
NR_103067	NR_103067	Enterobacter cloacae subsp. cloacae (Jordan 1890) Hormaeche and Edwards 1960			TYPE	ATCC:13047		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter_cloacae
NR_103063	NR_103063	Xenorhabdus nematophila corrig. (Poinar and Thomas 1965) Thomas and Poinar 1979			TYPE	ATCC:19061		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;Xenorhabdus_nematophila
NR_103060	NR_103060	Butyrivibrio proteoclasticus (Attwood et al. 1996) Moon et al. 2008			TYPE	DSM:14932		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio_proteoclasticus
NR_103059	NR_103059	Ligilactobacillus ruminis (Sharpe et al. 1973) Zheng et al. 2020				ATCC:27782		species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus_ruminis
NR_103055	NR_103055	Ruminiclostridium cellulolyticum Zhang et al. 2018			TYPE	ATCC:35319		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminiclostridium;Ruminiclostridium_cellulolyticum
NR_103053	NR_103053	Arcobacter nitrofigilis (McClung et al. 1983) Vandamme et al. 1991			TYPE	DSM:7299		species	Canada	Nova Scotia	materialSample	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter_nitrofigilis
NR_103051	NR_103051	Acetoanaerobium sticklandii (Stadtman and McClung 1957) Galperin et al. 2016			TYPE			species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Acetoanaerobium;Acetoanaerobium_sticklandii
NR_103050	NR_103050	Lacticaseibacillus rhamnosus (Hansen 1968) Zheng et al. 2020				ATCC:53103		species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus_rhamnosus
NR_103047	NR_103047	Lentilactobacillus buchneri (Henneberg 1903) Zheng et al. 2020						species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;Lentilactobacillus_buchneri
NR_103040	NR_103040	Bdellovibrio exovorus Koval et al. 2013			TYPE	DSM:25223		species			materialSample	Bacteria;Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio_exovorus
NR_103037	NR_103037	Bacillus subtilis subsp. subtilis (Ehrenberg 1835) Cohn 1872			TYPE			species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_subtilis
NR_103036	NR_103036	Listeria seeligeri Rocourt and Grimont 1983			TYPE			species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;Listeria_seeligeri
NR_103035	NR_103035	Sulfurihydrogenibium azorense Aguiar et al. 2004 emend. Nakagawa et al. 2005			TYPE	DSM:15241		species			materialSample	Bacteria;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;Sulfurihydrogenibium_azorense
NR_103032	NR_103032	Desulfofarcimen acetoxidans (Widdel and Pfennig 1977) Watanabe et al. 2018			TYPE	DSM:771		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Desulfofarcimen;Desulfofarcimen_acetoxidans
NR_103031	NR_103031	Maridesulfovibrio salexigens (Postgate and Campbell 1966) Waite et al. 2020			TYPE	DSM:2638		species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio;Maridesulfovibrio_salexigens
NR_103029	NR_103029	Alkalihalobacillus pseudofirmus (Nielsen et al. 1995) Patel and Gupta 2020						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalihalobacillus;Alkalihalobacillus_pseudofirmus
NR_103025	NR_103025	Persephonella marina Gotz et al. 2002			TYPE			species			materialSample	Bacteria;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella;Persephonella_marina
NR_103021	NR_103021	Brachyspira intermedia (Stanton et al. 1997) Hampson and La 2006			TYPE	ATCC:51140		species			materialSample	Bacteria;Spirochaetes;Brachyspirales;Brachyspiraceae;Brachyspira;Brachyspira_intermedia
NR_103019	NR_103019	Syntrophus aciditrophicus Jackson et al. 2015			TYPE	ATCC:700169		species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Syntrophus;Syntrophus_aciditrophicus
NR_103015	NR_103015	Thermotoga maritima Huber et al. 1986			TYPE	ATCC:43589		species			materialSample	Bacteria;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga_maritima
NR_103004	NR_103004	Corynebacterium efficiens Fudou et al. 2002			TYPE	DSM:44549		species			materialSample	Bacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_efficiens
NR_102999	NR_102999	Arachnia propionica (Buchanan and Pine 1962) Pine and Georg 1969 (Approved Lists 1980)						species			materialSample	Bacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Arachnia;Arachnia_propionica
NR_102998	NR_102998	Streptomyces venezuelae Ehrlich et al. 1948			TYPE	ATCC:10712		species			materialSample	Bacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_venezuelae
NR_102600	NR_102600	Pseudodesulfovibrio piezophilus (Khelaifia et al. 2011) Cao et al. 2016			TYPE			species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio_piezophilus
NR_102598	NR_102598	Clostridium saccharoperbutylacetonicum Keis et al. 2001			TYPE	DSM:14923		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_saccharoperbutylacetonicum
NR_102595	NR_102595	Thermoclostridium stercorarium subsp. stercorarium Zhang et al. 2018			TYPE	DSM:8532		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Thermoclostridium;Thermoclostridium_stercorarium
NR_102594	NR_102594	Myxococcus stipitatus Thaxter 1897			TYPE	DSM:14675		species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae;Myxococcaceae;Myxococcus;Myxococcus_stipitatus
NR_102593	NR_102593	Rhizobium tropici Martinez-Romero et al. 1991			TYPE	ATCC:49672		species	Colombia		materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium_tropici
NR_102592	NR_102592	Desulfocapsa sulfexigens corrig. Finster et al. 2000			TYPE	DSM:10523		species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfocapsaceae;Desulfocapsa;Desulfocapsa_sulfexigens
NR_102582	NR_102582	Corynebacterium halotolerans Chen et al. 2004			TYPE	DSM:44683		species			materialSample	Bacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_halotolerans
NR_102579	NR_102579	Rhodanobacter denitrificans Prakash et al. 2012	36.0008	-84.2755	TYPE			species	USA	US DOE Oak Ridge Integrated Field Research Center, TN	materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;Rhodanobacter_denitrificans
NR_102576	NR_102576	"Bartonella australis" Fournier et al. 2007			TYPE	CCUG:51999		genus	Australia		materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;"Bartonella_australis"
NR_102575	NR_102575	Klebsiella aerogenes (Hormaeche and Edwards 1960) Tindall et al. 2017			TYPE	KCTC:2190		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella_aerogenes
NR_102574	NR_102574	Chlamydia psittaci (Lillie 1930) Page 1968 (Approved Lists 1980)			TYPE	ATCC:VR-125		species			materialSample	Bacteria;Chlamydiae;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia_psittaci
NR_102573	NR_102573	Nonlabens dokdonensis (Yoon et al. 2006) Yi and Chun 2012			TYPE	KCTC:12402		species			materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens;Nonlabens_dokdonensis
NR_102571	NR_102571	Bradyrhizobium oligotrophicum (Ohta and Hattori 1985) Ramirez-Bahena et al. 2013			TYPE	ATCC:43045		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_oligotrophicum
NR_102570	NR_102570	"Candidatus Endomicrobium trichonymphae" Stingl et al. 2005						genus			materialSample	Bacteria;Elusimicrobia;Endomicrobia;Endomicrobiales;Endomicrobiaceae;Endomicrobium;"Candidatus_Endomicrobium
NR_102567	NR_102567	Saccharothrix espanaensis Labeda and Lechevalier 1989			TYPE	DSM:44229		species			materialSample	Bacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix;Saccharothrix_espanaensis
NR_102564	NR_102564	Thermobacillus composti Watanabe et al. 2007			TYPE	DSM:18247		species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Thermobacillus;Thermobacillus_composti
NR_102563	NR_102563	Halobacteroides halobius Oren et al. 1984	31.500	35.490	TYPE	DSM:5150		species	Israel		materialSample	Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halobacteroidaceae;Halobacteroides;Halobacteroides_halobius
NR_102562	NR_102562	Halobacteriovorax marinus (Baer et al. 2004) Koval et al. 2015			TYPE			species			materialSample	Bacteria;Proteobacteria;Oligoflexia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax;Halobacteriovorax_marinus
NR_102560	NR_102560	Maridesulfovibrio hydrothermalis (Alazard et al. 2003) Waite et al. 2020			TYPE	DSM:14728		species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio;Maridesulfovibrio_hydrothermalis
NR_102552	NR_102552	Oscillatoria nigro-viridis PCC 7112			TYPE			species	USA		materialSample	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Oscillatoriaceae;Oscillatoria;Oscillatoria_nigro-viridis
NR_102551	NR_102551	Thioalkalivibrio nitratireducens corrig. Sorokin et al. 2003			TYPE	DSM:14787		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio_nitratireducens
NR_102550	NR_102550	Prevotella dentalis (Haapasalo et al. 1986) Willems and Collins 1995 emend. Hahnke et al. 2016			TYPE	DSM:3688		species			materialSample	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella_dentalis
NR_102548	NR_102548	Mycoplasmopsis cynos (Rosendal 1973) Gupta et al. 2018						species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis_cynos
NR_102547	NR_102547	Echinicola vietnamensis Nedashkovskaya et al. 2007 emend. Hahnke et al. 2016	12.2306	109.2012	TYPE	DSM:17526		species	Viet Nam	South China See, Nha Trang Bay	materialSample	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;Echinicola_vietnamensis
NR_102546	NR_102546	Calothrix sp. PCC 6303						species	USA		materialSample	Bacteria;Cyanobacteria;Nostocales;Calotrichaceae;Calothrix;unclassified Calothrix;Calothrix_sp.
NR_102544	NR_102544	Chamaesiphon minutus PCC 6605	37.896	-122.250	TYPE			species	USA		materialSample	Bacteria;Cyanobacteria;Synechococcales;Chamaesiphonaceae;Chamaesiphon;Chamaesiphon_minutus
NR_102543	NR_102543	Thioflavicoccus mobilis Imhoff and Pfennig 2001	41.526	-70.673	TYPE	ATCC:700959		species	USA	near Woods Hole, MA	materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thioflavicoccus;Thioflavicoccus_mobilis
NR_102542	NR_102542	Oscillatoria acuminata PCC 6304			TYPE			species	USA		materialSample	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Oscillatoriaceae;Oscillatoria;Oscillatoria_acuminata
NR_102538	NR_102538	Deinococcus peraridilitoris Rainey et al. 2007	-24.60	-69.53	TYPE	DSM:19664		species	Chile	north of Antofagasta	materialSample	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus_peraridilitoris
NR_102537	NR_102537	Chroococcidiopsis thermalis PCC 7203	54.1011	13.3885	TYPE			species	Germany	Greifswald	materialSample	Bacteria;Cyanobacteria;Chroococcidiopsidales;Chroococcidiopsidaceae;Chroococcidiopsis;Chroococcidiopsis_thermalis
NR_102536	NR_102536	Pleurocapsa sp. PCC 7327						species	USA		materialSample	Bacteria;Cyanobacteria;Pleurocapsales;Hyellaceae;Pleurocapsa;unclassified Pleurocapsa;Pleurocapsa_sp.
NR_102534	NR_102534	Cyanobium gracile PCC 6307			reference strain of Cyanobium gracile			species	USA	Wisconsin	materialSample	Bacteria;Cyanobacteria;Synechococcales;Prochlorococcaceae;Cyanobium;Cyanobium_gracile
NR_102533	NR_102533	Fibrella aestuarina BUZ 2			TYPE	DSM:22563		species			materialSample	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrella;Fibrella_aestuarina
NR_102532	NR_102532	Mesorhizobium australicum Nandasena et al. 2009	-31.5304	116.9479	TYPE	LMG:24608		species	Australia	Northam, Western Australia	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium_australicum
NR_102531	NR_102531	Anabaena cylindrica PCC 7122	52.202	0.131	TYPE			species	United Kingdom	Cambridge	materialSample	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena_cylindrica
NR_102530	NR_102530	Cylindrospermum stagnale PCC 7417	59.332	18.064	TYPE			species	Sweden	Stockholm	materialSample	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermum;Cylindrospermum_stagnale
NR_102529	NR_102529	Stanieria cyanosphaera PCC 7437	23.1333	-82.3667	TYPE			species	Cuba	Havana	materialSample	Bacteria;Cyanobacteria;Pleurocapsales;Dermocarpellaceae;Stanieria;Stanieria_cyanosphaera
NR_102525	NR_102525	Dactylococcopsis salina PCC 8305			reference material of Dactylococcopsis salina			species	Israel		materialSample	Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Dactylococcopsis;Dactylococcopsis_salina
NR_102524	NR_102524	Singulisphaera acidiphila Kulichevskaya et al. 2008 emend. Scheuner et al. 2014	58.233	36.20	TYPE	DSM:18658		species	Russia		materialSample	Bacteria;Planctomycetes;Planctomycetia;Isosphaerales;Isosphaeraceae;Singulisphaera;Singulisphaera_acidiphila
NR_102523	NR_102523	Cyanobacterium stanieri PCC 7202			reference material of Cyanobacterium stanieri			species	Chad		materialSample	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Geminocystaceae;Cyanobacterium;Cyanobacterium_stanieri
NR_102522	NR_102522	Cyanobacterium aponinum PCC 10605			reference material of Cyanobacterium aponinum			species			materialSample	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Geminocystaceae;Cyanobacterium;Cyanobacterium_aponinum
NR_102520	NR_102520	"Liberibacter crescens" Leanord et al. 2012			TYPE			genus			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;"Liberibacter_crescens"
NR_076753	NR_076753	Streptomyces bingchenggensis BCW-1				CGMCC:1734		species			materialSample	Bacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_bingchenggensis
NR_077054	NR_077054	Mycoplasma genitalium Tully et al. 1983			TYPE	ATCC:33530		species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasma;Mycoplasma_genitalium
NR_077051	NR_077051	Flavobacterium indicum Saha and Chakrabarti 2006			TYPE	DSM:17447		species			materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_indicum
NR_077050	NR_077050	Halobacillus halophilus (Claus et al. 1984) Spring et al. 1996			TYPE	DSM:2266		species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus;Halobacillus_halophilus
NR_077049	NR_077049	Pararhodospirillum photometricum (Molisch 1907) Lakshmi et al. 2014			TYPE	DSM:122		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Pararhodospirillum;Pararhodospirillum_photometricum
NR_077047	NR_077047	Salmonella bongori (Le Minor et al. 1985) Reeves et al. 1989			TYPE	SGSC:SARC11		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_bongori
NR_077040	NR_077040	Glutamicibacter arilaitensis (Irlinger et al. 2005) Busse 2016			TYPE	DSM:16368		species			materialSample	Bacteria;Actinobacteria;Micrococcales;Micrococcaceae;Glutamicibacter;Glutamicibacter_arilaitensis
NR_077034	NR_077034	Mycoplasma hominis (Freundt 1953) Edward 1955			TYPE	ATCC:23114		species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasma;Mycoplasma_hominis
NR_077033	NR_077033	Desulfobacula toluolica Rabus et al. 2000			TYPE	DSM:7467		species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacula;Desulfobacula_toluolica
NR_077031	NR_077031	Marinobacter nauticus (Baumann et al. 1972) Tindall 2020			TYPE	ATCC:49840		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;Marinobacter_nauticus
NR_077029	NR_077029	"Methylotuvimicrobium alcaliphilum" (Kalyuzhnaya et al. 2008) Orata et al. 2018			TYPE	DSM:19304		genus			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylotuvimicrobium;"Methylotuvimicrobium_alcaliphilum"
NR_077028	NR_077028	Halomonas elongata Vreeland et al. 1980			TYPE	DSM:2581		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas_elongata
NR_077027	NR_077027	Leuconostoc gelidum subsp. gasicomitatum (Bjorkroth et al. 2001) Rahklia et al. 2014			TYPE	LMG:18811		species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc_gelidum
NR_077024	NR_077024	Streptococcus gallolyticus subsp. gallolyticus Osawa et al. 1996						species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_gallolyticus
NR_077020	NR_077020	Mycoplasma conjunctivae Barile et al. 1972			TYPE	NCTC:10147		species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasma;Mycoplasma_conjunctivae
NR_077014	NR_077014	Escherichia fergusonii Farmer et al. 1985			TYPE	ATCC:35469		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia_fergusonii
NR_077013	NR_077013	Cupriavidus taiwanensis (Chen et al. 2001) Vandamme and Coenye 2004			TYPE	LMG:19424		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus_taiwanensis
NR_077011	NR_077011	Erwinia tasmaniensis Geider et al. 2006			TYPE			species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia_tasmaniensis
NR_077010	NR_077010	Mycobacteroides abscessus (Moore and Frerichs 1953) Gupta et al. 2018						species			materialSample	Bacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;Mycobacteroides_abscessus
NR_077009	NR_077009	"Gramella forsetii" Bauer et al. 2006			TYPE			genus			materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gramella;"Gramella_forsetii"
NR_077008	NR_077008	Mycoplasmopsis agalactiae (Wroblewski 1931) Gupta et al. 2018			TYPE	NCTC:10123		species			materialSample	Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis_agalactiae
NR_077006	NR_077006	Lactobacillus delbrueckii subsp. bulgaricus (Orla-Jensen 1919) Weiss et al. 1984			TYPE	ATCC:11842		species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii
